AllGroups	DefaultGroups	EvenOdd	G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	MZErrorPPM	MassDiff	RTMean	RTStdErr	Smiles	SpectrumID	UniqueFileSources	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	G1,G2	1	98	14	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=60&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=173&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	726.9414821428571	33.896781390342674	N/A	N/A	11712.SUBJECT4.MBM.1349.mzXML|11712.SUBJECT6.MBM.1280.mzXML|11712.SUBJECT38.MBM.1306.mzXML|11712.SUBJECT26.MBM.1295.mzXML|G83354_1x_BD10_01_21888.mzXML|11712.SUBJECT50.MBM.1321.mzXML|11712.SUBJECT45.DBM.1313.mzXML|11712.SUBJECT45.MBM.1314.mzXML|11712.SUBJECT27.DBM.1297.mzXML|11712.SUBJECT12.DBM.1285.mzXML|11712.SUBJECT55.MBM.1329.mzXML|11712.SUBJECT47.MBM.1317.mzXML|G83445_1x_BE12_01_21897.mzXML|11712.SUBJECT46.MBM.1315.mzXML|G83359_1x_BA11_01_21544.mzXML|11712.SUBJECT31.DBM.1300.mzXML|11712.SUBJECT52.DBM.1323.mzXML|11712.SUBJECT1.MBM.1277.mzXML|11712.SUBJECT31.MBM.1301.mzXML|11712.SUBJECT36.MBM.1303.mzXML|G83356_1x_BF10_01_21902.mzXML|G83349_1x_BG9_01_21904.mzXML|G83370_1x_BG11_01_21907.mzXML|11712.SUBJECT21.DBM.1292.mzXML|11712.SUBJECT48.DBM.1318.mzXML|11712.SUBJECT43.MBM.1310.mzXML|11712.SUBJECT37.DBM.1304.mzXML|11712.SUBJECT56.MBM.1332.mzXML|11712.SUBJECT37.MBM.1305.mzXML|11712.SUBJECT54.MBM.1328.mzXML|11712.SUBJECT34.MBM.1302.mzXML|11712.SUBJECT27.MBM.1296.mzXML|11712.SUBJECT58.MBM.1335.mzXML|11712.SUBJECT54.DBM.1327.mzXML|11712.SUBJECT57.MBM.1333.mzXML|G83360_1x_BB11_01_21879.mzXML|11712.SUBJECT8.MBM.1281.mzXML|11712.SUBJECT9.DBM.1282.mzXML|11712.SUBJECT44.DBM.1311.mzXML|11712.SUBJECT56.DBM.1331.mzXML|11712.SUBJECT17.MBM.1290.mzXML|11712.SUBJECT57.MBM.1334.mzXML|G83444_1x_BB12_01_21880.mzXML|11712.SUBJECT53.DBM.1325.mzXML|11712.SUBJECT60.MBM.1337.mzXML|11712.SUBJECT18.MBM.1291.mzXML|11712.SUBJECT41.MBM.1308.mzXML|11712.SUBJECT44.MBM.1312.mzXML|11712.SUBJECT16.DBM.1288.mzXML|11712.SUBJECT52.MBM.1324.mzXML|11712.SUBJECT14.MBM.1287.mzXML|11712.SUBJECT42.MBM.1309.mzXML|G83350_1x_BH9_01_21909.mzXML|11712.SUBJECT51.MBM.1322.mzXML|11712.SUBJECT11.DBM.1283.mzXML|11712.SUBJECT53.MBM.1326.mzXML|11712.SUBJECT49.DBM.1319.mzXML|11712.SUBJECT39.MBM.1307.mzXML|G83447_1x_BC12_01_21886.mzXML|11712.SUBJECT49.MBM.1320.mzXML|11712.SUBJECT25.MBM.1293.mzXML|11712.SUBJECT47.DBM.1316.mzXML|11712.SUBJECT16.MBM.1289.mzXML|11712.SUBJECT2.DBM.1278.mzXML|G83352_1x_BB10_01_21549.mzXML|11712.SUBJECT12.MBM.1286.mzXML|11712.SUBJECT59.MBM.1336.mzXML|11712.SUBJECT55.DBM.1330.mzXML	68	60	173	112	184.985	0	184.985	980689
 	G2	1	0	3	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=61&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	474.351	9.114069453323271	N/A	N/A	G000073462_170522183406.mzXML|G000073460_170522180710.mzXML	2	61	-1	3	184.985	1	184.985	3.45864e+06
 	G2	1	0	9	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=62&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=61&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	259.00055555555554	28.052064059970547	N/A	N/A	G000073461_170522182039.mzXML|G000073462_170522183406.mzXML|G000073460_170522180710.mzXML	3	62	61	9	185.023	1	185.023	7.73085e+06
 	G2	0	0	6	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=64&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=61&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	256.47266666666667	48.92098672916926	N/A	N/A	G000073461_170522182039.mzXML|G000073462_170522183406.mzXML	2	64	61	6	186.019	1	186.019	5.06021e+06
 	G2	1	0	2	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=67&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	267.6965	1.0734999999999957	N/A	N/A	G000073461_170522182039.mzXML|G000073462_170522183406.mzXML	2	67	-1	2	186.222	1	186.222	357117
 	G1,G2	1	3	12	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=68&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=173&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	795.5908666666667	24.486073927484217	N/A	N/A	G83349_1x_BG9_01_21904.mzXML|G83354_1x_BD10_01_21888.mzXML|11712.SUBJECT44.DBM.1311.mzXML|G83351_1x_BA10_01_21543.mzXML|G83370_1x_BG11_01_21907.mzXML|G83357_1x_BG10_01_21906.mzXML|G83355_1x_BE10_01_21894.mzXML|11712.SUBJECT43.MBM.1310.mzXML|G83364_1x_BF11_01_21903.mzXML|G83363_1x_BE11_01_21895.mzXML|G83348_1x_BF9_01_21898.mzXML|11712.SUBJECT34.MBM.1302.mzXML|G83359_1x_BA11_01_21544.mzXML|G83447_1x_BC12_01_21886.mzXML	14	68	173	15	186.956	0	186.956	70387
 	G2	1	0	24	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=69&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	117.57659166666667	43.15715370779523	N/A	N/A	G000073461_170522182039.mzXML|G000073462_170522183406.mzXML|G000073460_170522180710.mzXML	3	69	-1	24	186.956	1	186.956	7.84644e+06
 	G2	1	0	2	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=70&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	30.89495	1.6544499999999989	N/A	N/A	G000073461_170522182039.mzXML|G000073462_170522183406.mzXML	2	70	-1	2	186.992	1	186.992	2.73183e+06
 	G1,G2	0	3	1	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=71&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=457&task=f19d5ba59d7646349f767d27a75875ab&show=true	Spectral Match to Ile-Ile-Lys from NIST14	0.889025	5.38128	0.00100708	110.7675	16.6735753289449	N/A	CCMSLIB00003136360	11712.SUBJECT54.DBM.1327.mzXML|G000073460_170522180710.mzXML|11712.SUBJECT37.DBM.1304.mzXML|11712.SUBJECT55.DBM.1330.mzXML	4	71	457	4	187.144	0	187.144	2.19046e+06
 	G1,G2	0	69	22	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=72&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=429&task=f19d5ba59d7646349f767d27a75875ab&show=true	Spectral Match to L-Tryptophan from NIST14	0.943262	5.35476	0.00100708	56.13274725274725	1.7459071044696244	N/A	CCMSLIB00003135119	11712.SUBJECT4.MBM.1349.mzXML|11712.SUBJECT6.MBM.1280.mzXML|11712.SUBJECT38.MBM.1306.mzXML|11712.SUBJECT26.MBM.1295.mzXML|G83354_1x_BD10_01_21888.mzXML|G83355_1x_BE10_01_21894.mzXML|11712.SUBJECT50.MBM.1321.mzXML|11712.SUBJECT45.DBM.1313.mzXML|11712.SUBJECT45.MBM.1314.mzXML|11712.SUBJECT27.DBM.1297.mzXML|11712.SUBJECT12.DBM.1285.mzXML|11712.SUBJECT55.MBM.1329.mzXML|11712.SUBJECT47.MBM.1317.mzXML|G83348_1x_BF9_01_21898.mzXML|11712.SUBJECT46.MBM.1315.mzXML|G83359_1x_BA11_01_21544.mzXML|11712.SUBJECT31.DBM.1300.mzXML|11712.SUBJECT52.DBM.1323.mzXML|G83349_1x_BG9_01_21904.mzXML|G83356_1x_BF10_01_21902.mzXML|11712.SUBJECT36.MBM.1303.mzXML|G83370_1x_BG11_01_21907.mzXML|11712.SUBJECT21.DBM.1292.mzXML|11712.SUBJECT43.MBM.1310.mzXML|11712.SUBJECT37.DBM.1304.mzXML|11712.SUBJECT56.MBM.1332.mzXML|11712.SUBJECT37.MBM.1305.mzXML|11712.SUBJECT54.MBM.1328.mzXML|11712.SUBJECT34.MBM.1302.mzXML|11712.SUBJECT58.MBM.1335.mzXML|11712.SUBJECT54.DBM.1327.mzXML|11712.SUBJECT57.MBM.1333.mzXML|G83360_1x_BB11_01_21879.mzXML|11712.SUBJECT11.MBM.1284.mzXML|11712.SUBJECT8.MBM.1281.mzXML|11712.SUBJECT44.DBM.1311.mzXML|11712.SUBJECT56.DBM.1331.mzXML|11712.SUBJECT17.MBM.1290.mzXML|11712.SUBJECT53.DBM.1325.mzXML|11712.SUBJECT60.MBM.1337.mzXML|11712.SUBJECT18.MBM.1291.mzXML|11712.SUBJECT41.MBM.1308.mzXML|11712.SUBJECT16.DBM.1288.mzXML|11712.SUBJECT52.MBM.1324.mzXML|G83347_1x_BE9_01_21892.mzXML|G83350_1x_BH9_01_21909.mzXML|11712.SUBJECT42.MBM.1309.mzXML|G83358_1x_BH10_01_21910.mzXML|11712.SUBJECT51.MBM.1322.mzXML|11712.SUBJECT49.DBM.1319.mzXML|11712.SUBJECT53.MBM.1326.mzXML|11712.SUBJECT39.MBM.1307.mzXML|G83353_1x_BC10_01_21882.mzXML|11712.SUBJECT25.MBM.1293.mzXML|11712.SUBJECT47.DBM.1316.mzXML|11712.SUBJECT16.MBM.1289.mzXML|11712.SUBJECT2.DBM.1278.mzXML|G83352_1x_BB10_01_21549.mzXML|11712.SUBJECT55.DBM.1330.mzXML	59	72	429	91	188.071	0	188.071	1.05883e+07
 	G2	0	0	2	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=73&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=429&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	40.0589	5.481200000000001	N/A	N/A	G000073460_170522180710.mzXML	1	73	429	2	188.07	1	188.07	4.60327e+06
 	G1,G2	0	6	2	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=74&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	21.00515	2.967861777020621	N/A	N/A	11712.SUBJECT54.DBM.1327.mzXML|G000073460_170522180710.mzXML|11712.SUBJECT37.DBM.1304.mzXML|11712.SUBJECT56.MBM.1332.mzXML|11712.SUBJECT55.DBM.1330.mzXML	5	74	-1	8	189.123	0	189.123	5.36322e+07
 	G2	1	0	20	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=75&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=541&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	134.05401	65.56079616590162	N/A	N/A	G000073461_170522182039.mzXML|G000073462_170522183406.mzXML|G000073460_170522180710.mzXML	3	75	541	20	190.993	1	190.993	3.54898e+06
 	G2	0	0	3	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=77&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	26.890466666666665	4.850298653576796	N/A	N/A	G000073461_170522182039.mzXML|G000073462_170522183406.mzXML	2	77	-1	3	381.071	2	191.035	6.68367e+06
 	G2	0	0	2	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=78&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=541&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	39.22775	4.84835	N/A	N/A	G000073461_170522182039.mzXML|G000073462_170522183406.mzXML	2	78	541	2	381.071	2	191.035	719805
 	G2	0	0	4	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=80&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	261.1875	41.14534207841756	N/A	N/A	G000073461_170522182039.mzXML|G000073462_170522183406.mzXML	2	80	-1	4	191.166	1	191.166	2.05821e+06
 	G2	0	0	10	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=81&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=273&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	64.8444	1.2349710280002524	N/A	N/A	G83360_1x_BB11_01_21879.mzXML|G83370_1x_BG11_01_21907.mzXML|G83355_1x_BE10_01_21894.mzXML|G83352_1x_BB10_01_21549.mzXML|G83359_1x_BA11_01_21544.mzXML|G83350_1x_BH9_01_21909.mzXML	6	81	273	10	192.068	0	192.068	1.23306e+06
 	G1	1	21	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=82&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	744.576380952381	1.321042030122988	N/A	N/A	11712.SUBJECT57.MBM.1333.mzXML|11712.SUBJECT49.DBM.1319.mzXML|11712.SUBJECT1.MBM.1277.mzXML|11712.SUBJECT4.MBM.1349.mzXML|11712.SUBJECT44.DBM.1311.mzXML|11712.SUBJECT49.MBM.1320.mzXML|11712.SUBJECT25.MBM.1293.mzXML|11712.SUBJECT53.DBM.1325.mzXML|11712.SUBJECT2.DBM.1278.mzXML|11712.SUBJECT37.DBM.1304.mzXML|11712.SUBJECT54.MBM.1328.mzXML|11712.SUBJECT12.DBM.1285.mzXML|11712.SUBJECT14.MBM.1287.mzXML	13	82	-1	21	192.979	0	192.979	79916
 	G2	0	0	2	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=83&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	284.4235	36.54650000000001	N/A	N/A	G000073461_170522182039.mzXML|G000073460_170522180710.mzXML	2	83	-1	2	193.973	1	193.973	3.50983e+06
 	G2	1	0	120	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=84&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	261.62823583333335	156.78593474714862	N/A	N/A	G000073461_170522182039.mzXML|G000073462_170522183406.mzXML|G000073460_170522180710.mzXML	3	84	-1	120	194.117	1	194.117	1.8507e+08
 	G1	0	5	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=90&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=149&task=f19d5ba59d7646349f767d27a75875ab&show=true	NCGC00381364-02_C10H16N2O2_Pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(1-methylethyl)-	0.856812	5.03136	0.000991821	99.9896	1.485075163080979	CC(C)C1NC(=O)C2CCCN2C1=O	CCMSLIB00000852801	11712.SUBJECT16.DBM.1288.mzXML|11712.SUBJECT12.DBM.1285.mzXML	2	90	149	5	197.129	0	197.129	404491
 	G2	1	0	2	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=94&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	212.8255	1.4035000000000082	N/A	N/A	G000073461_170522182039.mzXML|G000073462_170522183406.mzXML	2	94	-1	2	198.149	1	198.149	880864
 	G2	1	0	3	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=95&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	491.34	0.22772498033079638	N/A	N/A	G000073461_170522182039.mzXML|G000073462_170522183406.mzXML|G000073460_170522180710.mzXML	3	95	-1	3	198.185	1	198.185	696814
 	G2	1	0	4	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=96&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	273.79825	33.45389740654293	N/A	N/A	G000073461_170522182039.mzXML|G000073462_170522183406.mzXML	2	96	-1	4	198.185	1	198.185	764078
 	G2	1	0	3	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=97&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	256.3036666666667	12.3054333889095	N/A	N/A	G000073462_170522183406.mzXML	1	97	-1	3	199.029	1	199.029	618406
 	G1	0	2	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=98&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	NCGC00380778-01_C9H14N2O3_(3S,8aS)-3-[(1R)-1-Hydroxyethyl]hexahydropyrrolo[1,2-a]pyrazine-1,4-dione	0.802606	0	0	28.4025	0.5914999999999999	CC(O)C1NC(=O)C2CCCN2C1=O	CCMSLIB00000854345	11712.SUBJECT16.DBM.1288.mzXML|11712.SUBJECT12.DBM.1285.mzXML	2	98	-1	2	199.108	0	199.108	243930
 	G2	0	0	16	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=99&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	415.4203125	85.25479175002332	N/A	N/A	G000073461_170522182039.mzXML|G000073462_170522183406.mzXML|G000073460_170522180710.mzXML	3	99	-1	16	199.18	1	199.18	1.8326e+06
 	G2	0	0	79	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=100&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=64&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	209.80334037974683	110.04709323890205	N/A	N/A	G000073461_170522182039.mzXML|G000073462_170522183406.mzXML|G000073460_170522180710.mzXML	3	100	64	79	199.988	1	199.988	2.53843e+07
 	G2	0	0	2	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=102&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	24.6166	0.0010999999999992127	N/A	N/A	G000073461_170522182039.mzXML|G000073460_170522180710.mzXML	2	102	-1	2	399.081	2	200.04	3.5266e+06
 	G2	0	0	3	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=103&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	30.1978	5.530740283783596	N/A	N/A	G000073461_170522182039.mzXML|G000073462_170522183406.mzXML	2	103	-1	3	399.081	2	200.04	7.9947e+06
 	G1	1	15	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=105&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	750.5007333333333	0.7376871483826275	N/A	N/A	11712.SUBJECT31.MBM.1301.mzXML|11712.SUBJECT6.MBM.1280.mzXML|11712.SUBJECT8.MBM.1281.mzXML|11712.SUBJECT38.MBM.1306.mzXML|11712.SUBJECT43.MBM.1310.mzXML|11712.SUBJECT57.MBM.1334.mzXML|11712.SUBJECT16.MBM.1289.mzXML|11712.SUBJECT59.MBM.1336.mzXML|11712.SUBJECT60.MBM.1337.mzXML|11712.SUBJECT45.MBM.1314.mzXML|11712.SUBJECT44.MBM.1312.mzXML|11712.SUBJECT55.MBM.1329.mzXML|11712.SUBJECT16.DBM.1288.mzXML	13	105	-1	15	200.238	0	200.238	33316
 	G2	1	0	2	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=106&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	305.733	1.4399999999999977	N/A	N/A	G000073462_170522183406.mzXML|G000073460_170522180710.mzXML	2	106	12	2	200.237	1	200.237	1.06569e+07
 	G2	1	0	2	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=107&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	791.992	0.038000000000010914	N/A	N/A	G83349_1x_BG9_01_21904.mzXML|G83359_1x_BA11_01_21544.mzXML	2	107	-1	2	200.972	0	200.972	10385
 	G2	1	0	6	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=108&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=396&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	309.58033333333333	68.87046277533561	N/A	N/A	G000073461_170522182039.mzXML|G000073462_170522183406.mzXML|G000073460_170522180710.mzXML	3	108	396	6	200.996	1	200.996	631646
 	G1,G2	0	4	6	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=109&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=288&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	160.3443	20.783228546354387	N/A	N/A	11712.SUBJECT54.DBM.1327.mzXML|G000073460_170522180710.mzXML|G83364_1x_BF11_01_21903.mzXML|G83363_1x_BE11_01_21895.mzXML|11712.SUBJECT37.DBM.1304.mzXML|11712.SUBJECT56.MBM.1332.mzXML|11712.SUBJECT55.MBM.1329.mzXML	7	109	288	10	201.147	0	201.147	1.36412e+07
 	G2	0	0	2	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=110&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	514.4805	0.1794999999999618	N/A	N/A	G000073462_170522183406.mzXML|G000073460_170522180710.mzXML	2	110	-1	2	201.148	1	201.148	546160
 	G2	1	0	3	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=113&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	256.75533333333334	0.13270602431271886	N/A	N/A	G000073461_170522182039.mzXML|G000073462_170522183406.mzXML|G000073460_170522180710.mzXML	3	113	-1	3	202.216	1	202.216	643335
